sampleTimeStamp.seconds;sampleTimeStamp.microseconds;x_1;y_1;x_2;y_2;
1584543643;29974;24.523777;105.209557;455.660187;83.647247;
1584543643;131918;12.638407;108.086258;514.069336;95.234322;
1584543643;229752;5.249123;143.718246;587.122620;108.788727;
1584543643;329983;395.583344;72.285713;NaN;NaN;
1584543643;432318;3.050193;99.544403;436.347961;77.333336;
1584543643;533544;480.742676;89.627998;NaN;NaN;
1584543643;632153;541.414673;102.820885;NaN;NaN;
1584543643;729724;0.500000;46.500000;618.215881;123.162292;
1584543643;829682;375.879639;76.500000;NaN;NaN;
1584543643;929865;1.997942;66.699585;410.604401;85.871796;
1584543644;29735;20.500000;78.500000;464.879303;100.070404;
1584543644;131643;34.829578;75.439941;539.871765;112.651299;
1584543644;229741;57.757141;80.042175;636.985535;141.243958;
1584543644;329598;80.087723;85.914619;NaN;NaN;
1584543644;429702;98.422493;92.719704;523.196106;90.098038;
1584543644;530485;108.176933;106.979462;196.500000;56.500000;
1584543644;631507;115.761475;122.111473;224.500000;56.500000;
1584543644;729454;111.144058;147.683136;249.820511;56.923077;
1584543644;829700;64.759689;154.759689;255.285721;59.089638;
1584543644;929480;218.333328;68.333336;272.666656;34.666668;
1584543645;29713;170.225067;77.789177;524.468079;75.780144;
1584543645;131729;140.292847;87.574898;230.472229;34.444443;
1584543645;229343;103.222221;108.448029;570.730347;94.139931;
1584543645;329390;69.000000;120.500000;181.923080;54.974358;
1584543645;429788;159.547256;59.223881;637.805908;135.248947;
1584543645;530106;151.658432;63.658436;NaN;NaN;
1584543645;631409;195.908859;62.755207;NaN;NaN;
1584543645;729857;190.170685;73.248993;521.621765;70.134613;
1584543645;829252;169.199997;89.699997;234.523804;41.761906;
1584543645;929239;152.558823;101.764709;228.500000;49.500000;
1584543646;29534;134.500000;112.500000;628.950500;104.321838;
1584543646;131588;61.681160;138.014496;213.500000;45.500000;
1584543646;229352;16.777779;166.555557;205.333328;60.333332;
1584543646;329618;192.294662;71.020256;519.650818;67.793648;
1584543646;429974;178.402039;75.196846;224.483337;43.849998;
1584543646;529859;155.500000;98.500000;571.000000;90.333336;
1584543646;631417;141.500000;106.500000;609.288147;93.615822;
1584543646;729403;85.156586;124.634109;200.500000;56.500000;
1584543646;829037;25.451141;144.133942;184.500000;53.500000;
1584543646;929207;166.500000;58.500000;NaN;NaN;
1584543647;29279;151.500000;65.500000;NaN;NaN;
1584543647;132037;132.684937;73.958900;519.500000;65.500000;
1584543647;229239;109.121216;87.606064;NaN;NaN;
1584543647;328973;81.500000;102.500000;NaN;NaN;
1584543647;428936;86.777779;112.555557;635.320435;103.540054;
1584543647;529883;54.291668;123.375000;488.000000;76.500000;
1584543647;630903;6.500000;146.500000;40.861637;79.062897;
1584543647;729198;22.500000;88.500000;541.148132;90.000000;
1584543647;832562;583.761902;96.843315;NaN;NaN;
1584543647;929190;NaN;NaN;NaN;NaN;
1584543648;29252;459.621216;81.318184;NaN;NaN;
1584543648;130894;509.916351;93.928482;NaN;NaN;
1584543648;228812;590.691406;113.370132;363.250000;81.750000;
1584543648;328775;405.500000;93.904762;NaN;NaN;
1584543648;429191;463.435211;103.370918;249.500000;79.500000;
1584543648;529394;543.388550;139.019730;278.984131;89.373016;
1584543648;634094;309.095825;95.324997;NaN;NaN;
1584543648;730295;343.784637;113.326653;135.761902;89.476189;
1584543648;828958;400.185181;123.740738;NaN;NaN;
1584543648;928685;170.444443;122.222221;NaN;NaN;
1584543649;29160;231.219696;120.000000;10.333333;85.666664;
1584543649;131401;89.333336;90.685188;NaN;NaN;
1584543649;228869;172.583328;98.625000;NaN;NaN;
1584543649;328834;252.740738;112.518517;NaN;NaN;
1584543649;431377;NaN;NaN;NaN;NaN;
1584543649;532735;39.200001;70.116669;523.777771;187.555557;
1584543649;631260;124.500000;70.500000;NaN;NaN;
1584543649;728728;203.054428;70.598640;NaN;NaN;
1584543649;828510;210.222229;86.444443;302.523804;46.380951;
1584543649;928639;122.002670;95.533333;618.602844;95.361702;
1584543650;28483;52.726578;109.965637;226.956284;56.557377;
1584543650;130578;204.169312;62.433861;NaN;NaN;
1584543650;228577;176.044022;69.015724;NaN;NaN;
1584543650;328409;142.974808;75.937775;471.254913;82.450981;
1584543650;428364;89.500000;88.500000;478.611115;87.956787;
1584543650;529168;56.735153;86.010704;192.380951;49.666668;
1584543650;630413;2.208113;102.994705;174.500000;52.500000;
1584543650;728324;154.456345;51.888889;565.500000;158.500000;
1584543650;828440;128.388474;58.095238;NaN;NaN;
1584543650;928248;92.282784;63.624317;NaN;NaN;
1584543651;28228;44.166668;72.606773;NaN;NaN;
1584543651;130476;408.333344;99.333336;NaN;NaN;
1584543651;228199;408.847443;99.593994;NaN;NaN;
1584543651;328216;57.243591;52.576923;413.472717;112.813683;
1584543651;428385;19.360308;55.876686;431.369843;121.628975;
1584543651;528960;86.985504;43.681160;NaN;NaN;
1584543651;630325;2.725877;73.679825;126.500000;48.500000;
1584543651;728291;74.753258;76.867783;NaN;NaN;
1584543651;828049;93.744820;84.043419;556.952393;115.904762;
1584543651;928036;58.568325;98.732758;244.641449;50.915966;
1584543652;28247;17.333334;129.333328;240.192856;55.140476;
1584543652;130021;235.843796;62.260807;535.916687;77.222221;
1584543652;227999;227.682037;69.245918;306.916656;42.895832;
1584543652;328265;218.198944;79.666664;310.307678;48.589745;
1584543652;431302;203.360458;92.215965;310.500000;52.500000;
1584543652;528613;181.162720;110.625359;311.457367;57.573643;
1584543652;630184;139.709503;130.571869;304.838226;58.784313;
1584543652;727921;4.454444;159.067780;255.563309;57.178295;
1584543652;827846;212.001450;54.663757;NaN;NaN;
1584543652;928206;187.988571;61.334213;553.936157;74.517731;
1584543653;27983;154.001648;68.873566;581.914001;75.405731;
1584543653;129961;96.444443;90.777779;203.703033;49.581818;
1584543653;228004;34.719551;116.234344;177.972794;61.314625;
1584543653;327723;136.500000;78.500000;NaN;NaN;
1584543653;427690;106.194786;85.539780;519.491211;104.122810;
1584543653;528578;40.500000;112.500000;28.193262;71.686172;
1584543653;629835;572.666687;140.027771;422.619049;90.904762;
1584543653;727679;613.230774;162.051285;418.726196;94.369049;
1584543653;828166;476.250000;102.000000;312.000000;67.666664;
1584543653;927746;624.077759;118.957779;NaN;NaN;
1584543654;27732;5.273463;112.485435;NaN;NaN;
1584543654;130218;29.858871;135.521988;444.500000;80.000000;
1584543654;227593;30.286863;148.981155;3.842687;98.777214;
1584543654;328003;0.444444;124.777779;611.554138;108.264069;
1584543654;427863;436.250000;88.000000;NaN;NaN;
1584543654;528111;408.608063;89.239319;NaN;NaN;
1584543654;629688;386.341705;98.411438;638.500000;62.000000;
1584543654;727701;429.753906;120.140190;NaN;NaN;
1584543654;827718;586.000000;170.000000;299.364594;93.125000;
1584543654;927602;409.666656;122.111115;NaN;NaN;
1584543655;27792;559.094727;146.997452;310.897430;83.589745;
1584543655;129505;414.307159;106.191124;NaN;NaN;
1584543655;227345;564.889038;133.395493;NaN;NaN;
1584543655;327616;NaN;NaN;NaN;NaN;
1584543655;427380;24.500000;128.500000;NaN;NaN;
1584543655;528017;607.257080;115.290100;NaN;NaN;
1584543655;629551;NaN;NaN;NaN;NaN;
1584543655;727472;NaN;NaN;NaN;NaN;
1584543655;827711;50.222221;88.444443;NaN;NaN;
1584543655;927530;402.518524;78.259262;NaN;NaN;
1584543656;27197;416.761017;91.308174;NaN;NaN;
1584543656;128944;453.444458;118.333336;NaN;NaN;
1584543656;227597;542.298584;140.820145;NaN;NaN;
1584543656;327723;NaN;NaN;NaN;NaN;
1584543656;427198;NaN;NaN;NaN;NaN;
1584543656;528078;286.371796;45.730770;NaN;NaN;
1584543656;629059;287.011108;48.500000;NaN;NaN;
1584543656;729692;283.299011;51.926472;NaN;NaN;
1584543656;827687;NaN;NaN;NaN;NaN;
1584543656;927240;217.511108;61.755554;NaN;NaN;
1584543657;27171;197.330902;62.238441;NaN;NaN;
1584543657;129204;174.873932;62.086060;NaN;NaN;
1584543657;227490;149.290405;74.606064;548.765869;74.261902;
1584543657;327840;115.272186;80.259369;568.645935;83.877190;
1584543657;427578;71.258774;97.766289;594.084534;94.784035;
1584543657;531236;13.373842;112.933449;76.614143;64.692932;
1584543657;631585;37.437592;73.186493;402.226654;61.866665;
1584543657;727550;396.333344;75.666664;NaN;NaN;
1584543657;826926;394.333344;83.666664;NaN;NaN;
1584543657;927409;393.785309;82.758942;NaN;NaN;
1584543658;27911;416.278839;102.386566;NaN;NaN;
1584543658;129592;474.845978;115.821754;NaN;NaN;
1584543658;226827;554.092407;141.567459;NaN;NaN;
1584543658;327039;373.573029;89.093636;NaN;NaN;
1584543658;429808;418.505920;106.988159;NaN;NaN;
1584543658;527687;481.660614;136.118179;NaN;NaN;
1584543658;628986;567.667542;166.445343;NaN;NaN;
1584543658;726816;NaN;NaN;NaN;NaN;
1584543658;826753;NaN;NaN;NaN;NaN;
1584543658;926863;512.488892;115.755554;NaN;NaN;
1584543659;26656;NaN;NaN;NaN;NaN;
1584543659;128737;NaN;NaN;NaN;NaN;
1584543659;226814;NaN;NaN;NaN;NaN;
1584543659;326631;626.706970;153.362640;NaN;NaN;
1584543659;426566;NaN;NaN;NaN;NaN;
1584543659;527441;NaN;NaN;NaN;NaN;
1584543659;628669;NaN;NaN;NaN;NaN;
1584543659;726569;186.333328;88.333336;NaN;NaN;
1584543659;826739;NaN;NaN;NaN;NaN;
1584543659;929311;315.682526;116.269844;NaN;NaN;
1584543660;26439;NaN;NaN;NaN;NaN;
1584543660;129113;530.347473;176.278656;NaN;NaN;
1584543660;226620;NaN;NaN;NaN;NaN;
1584543660;326945;364.500000;66.500000;NaN;NaN;
1584543660;426800;NaN;NaN;NaN;NaN;
1584543660;527002;363.000000;88.000000;NaN;NaN;
1584543660;628752;373.802094;115.989586;NaN;NaN;
1584543660;726576;NaN;NaN;NaN;NaN;
1584543660;826645;47.318180;90.348488;604.153503;155.250000;
1584543660;926339;99.277779;94.296295;620.500000;112.500000;
1584543661;26644;85.254715;105.144653;NaN;NaN;
1584543661;128516;54.500000;104.500000;245.430740;76.205482;
1584543661;226293;231.554962;79.018021;NaN;NaN;
1584543661;326393;191.550201;86.943771;NaN;NaN;
1584543661;429859;104.873871;111.513512;320.000000;66.250000;
1584543661;527272;61.875835;112.932732;308.043701;67.792877;
1584543661;628697;22.500000;142.500000;299.722229;70.765076;
1584543661;726165;283.403717;77.855247;NaN;NaN;
1584543661;826085;245.705200;85.629814;365.660126;54.562092;
1584543661;926285;177.112671;97.833336;318.533325;57.266666;
1584543662;26063;104.500000;112.979164;268.333344;62.333332;
1584543662;128228;4.824653;136.585068;238.500000;65.500000;
1584543662;229607;192.500000;78.500000;296.500000;48.000000;
1584543662;326096;166.930557;91.625000;NaN;NaN;
1584543662;426372;123.256409;104.512817;298.500000;43.500000;
1584543662;527237;40.706100;119.753723;227.750000;68.050003;
1584543662;628407;182.916672;75.138885;245.961899;46.933334;
1584543662;725909;112.500000;86.500000;206.666672;50.083332;
1584543662;826171;32.500000;104.500000;595.994019;91.946426;
1584543662;926078;104.880951;67.214287;592.532104;93.997528;
1584543663;29378;89.199997;62.116665;614.745117;118.490196;
1584543663;128401;NaN;NaN;NaN;NaN;
1584543663;226258;19.963964;75.153152;420.666656;71.333336;
1584543663;325824;420.059509;75.964287;NaN;NaN;
1584543663;426173;419.494263;81.356323;NaN;NaN;
1584543663;526451;422.292938;94.929291;NaN;NaN;
1584543663;627978;436.467865;108.269051;NaN;NaN;
1584543663;726144;518.666687;136.000000;NaN;NaN;
1584543663;828791;NaN;NaN;NaN;NaN;
1584543663;925932;2.471111;75.328888;NaN;NaN;
1584543664;25867;53.787037;81.712959;571.500000;109.000000;
1584543664;128048;61.500797;91.858055;NaN;NaN;
1584543664;225654;28.715721;93.623238;61.777779;62.705128;
1584543664;325796;36.183182;66.297295;451.050507;73.575760;
1584543664;425592;5.436152;68.587891;467.000000;91.750000;
1584543664;526296;487.518524;103.555557;NaN;NaN;
1584543664;627954;519.382141;120.721542;NaN;NaN;
1584543664;725532;620.000000;138.500000;NaN;NaN;
1584543664;825739;NaN;NaN;NaN;NaN;
1584543664;925982;30.500000;78.500000;494.512817;97.256409;
1584543665;25834;27.520203;72.995674;564.652832;104.552200;
1584543665;127557;633.835022;118.211815;NaN;NaN;
1584543665;225690;372.666656;56.333332;NaN;NaN;
1584543665;328022;NaN;NaN;NaN;NaN;
1584543665;426151;461.213348;93.146667;NaN;NaN;
1584543665;526228;22.500000;91.000000;558.955566;119.044441;
1584543665;627524;48.236713;88.790825;NaN;NaN;
1584543665;725337;56.496597;97.603745;504.513031;84.364586;
1584543665;825475;54.654911;75.136238;537.181335;92.487610;
1584543665;925318;571.406433;105.996346;NaN;NaN;
1584543666;25281;631.233704;123.340080;399.500000;66.500000;
1584543666;130999;435.666656;79.433334;NaN;NaN;
1584543666;228004;2.550505;81.031990;478.333344;94.666664;
1584543666;325424;555.789490;104.928795;NaN;NaN;
1584543666;425547;37.366585;94.503693;NaN;NaN;
1584543666;525828;68.881264;105.131729;NaN;NaN;
1584543666;627212;67.093391;117.837944;548.858765;92.865822;
1584543666;725336;28.401440;141.114517;602.972595;107.359467;
1584543666;825114;11.170902;151.840561;418.333344;71.866669;
1584543666;925074;39.843971;96.414467;6.476191;69.761902;
1584543667;27667;3.776266;119.715797;503.598114;89.647682;
1584543667;130868;529.435913;101.974358;NaN;NaN;
1584543667;225209;608.141724;125.556427;NaN;NaN;
1584543667;325253;6.761905;68.455147;NaN;NaN;
1584543667;424947;1.803922;125.588234;62.500000;78.500000;
1584543667;525582;48.600975;131.430832;631.744934;111.699493;
1584543667;627171;98.596931;150.738815;201.871796;80.627220;
1584543667;725226;153.321426;135.678574;261.443237;80.599510;
1584543667;824951;297.113220;85.688293;NaN;NaN;
1584543667;927873;291.340668;93.678413;NaN;NaN;
1584543668;25034;249.111313;108.988754;283.095245;40.761906;
1584543668;126849;187.011703;125.220757;246.520828;43.500000;
1584543668;225078;137.351852;163.101852;251.777771;32.888889;
1584543668;325727;80.500000;193.500000;216.500000;65.500000;
1584543668;424762;200.500000;71.500000;NaN;NaN;
1584543668;525549;186.924728;78.806450;221.618423;36.241226;
1584543668;626819;157.500000;86.500000;214.666672;30.666666;
1584543668;727279;165.259262;96.074074;221.511108;37.733334;
1584543668;825347;173.878784;107.121216;631.278015;99.076599;
1584543668;925309;160.500000;102.500000;239.854172;53.197918;
1584543669;24924;126.500000;114.500000;234.840576;56.690823;
1584543669;127936;76.744514;186.037918;223.376923;61.905128;
1584543669;224932;212.840576;66.296295;508.205139;63.128204;
1584543669;324616;200.777771;77.163635;527.307678;69.192307;
1584543669;424987;186.996918;81.498077;232.608185;47.859650;
1584543669;525527;174.500000;88.500000;581.909302;87.605484;
1584543669;626754;151.666672;99.866669;220.375000;50.375000;
1584543669;724778;126.500000;126.500000;211.429993;52.363335;
1584543669;825202;58.661098;145.676651;200.313873;57.051094;
1584543669;924665;189.578842;64.475052;NaN;NaN;
1584543670;24905;175.875427;68.316032;507.000000;71.666664;
1584543670;126400;161.106476;77.339882;203.939392;47.292931;
1584543670;224443;150.170029;87.843422;205.588654;51.035461;
1584543670;324986;166.666672;91.666664;225.592102;48.557018;
1584543670;424476;150.500000;121.500000;221.711380;50.821136;
1584543670;525200;89.269470;133.984955;212.000000;52.476852;
1584543670;626495;8.500000;168.500000;172.533340;48.306667;
1584543670;724565;185.306305;58.824326;NaN;NaN;
1584543670;824591;170.951614;70.344086;NaN;NaN;
1584543670;924794;155.077621;79.301369;NaN;NaN;
1584543671;27226;140.555557;98.222221;600.631226;83.546097;
1584543671;126085;115.188217;101.434479;NaN;NaN;
1584543671;224481;82.902657;115.088493;NaN;NaN;
1584543671;324261;63.266666;134.466660;78.500000;78.500000;
1584543671;424357;1.197531;162.604935;41.577099;75.483841;
1584543671;525149;5.354298;84.104820;562.137268;93.215683;
1584543671;626020;602.851257;98.532700;NaN;NaN;
1584543671;724666;432.666656;76.000000;NaN;NaN;
1584543671;827500;473.756622;81.804230;NaN;NaN;
1584543671;924568;526.634766;91.274902;NaN;NaN;
1584543672;24326;600.000610;103.780304;NaN;NaN;
1584543672;126588;436.000000;88.500000;NaN;NaN;
1584543672;224124;516.634949;102.031746;NaN;NaN;
1584543672;324199;624.341125;113.642975;364.693329;80.279999;
1584543672;424445;432.100006;93.091667;NaN;NaN;
1584543672;524704;519.888916;109.791115;NaN;NaN;
1584543672;630357;NaN;NaN;NaN;NaN;
1584543672;724427;487.500000;100.500000;NaN;NaN;
1584543672;824403;573.722229;117.611115;NaN;NaN;
1584543672;924082;630.897461;125.890732;NaN;NaN;
1584543673;24105;316.533325;69.266670;NaN;NaN;
1584543673;126303;363.761902;91.476189;NaN;NaN;
1584543673;224232;452.434357;106.090912;NaN;NaN;
1584543673;324028;46.888889;62.925373;556.666687;126.666664;
1584543673;426527;42.687847;64.638794;636.004395;137.191742;
1584543673;524523;14.500000;67.500000;78.183907;45.275864;
1584543673;626153;64.703705;43.277779;NaN;NaN;
1584543673;723792;54.500000;48.500000;NaN;NaN;
1584543673;823761;60.500000;52.500000;NaN;NaN;
1584543673;923937;120.076920;52.794872;NaN;NaN;
1584543674;23723;2.781095;124.218903;154.500000;58.500000;
1584543674;125866;149.838242;61.568626;596.000000;112.666664;
1584543674;223874;131.978119;64.720535;633.073792;115.313156;
1584543674;323643;115.953491;77.372093;NaN;NaN;
1584543674;423625;87.358253;83.588783;NaN;NaN;
1584543674;524478;70.500000;88.500000;NaN;NaN;
1584543674;625707;40.500000;94.500000;446.034485;86.367813;
1584543674;723566;469.053314;94.265648;NaN;NaN;
1584543674;823726;142.933334;50.411110;492.500000;125.416664;
1584543674;923521;134.246033;55.230160;539.531006;129.555084;
1584543675;23507;121.833336;60.448719;605.387207;150.005646;
1584543675;125779;131.789948;65.315071;NaN;NaN;
1584543675;223512;133.257782;74.182220;476.983337;71.824997;
1584543675;323516;110.500000;90.500000;499.000000;100.250000;
1584543675;423630;48.820202;104.109093;524.262634;101.103905;
1584543675;524068;564.218323;117.719261;NaN;NaN;
1584543675;625511;160.466660;53.266666;634.856628;144.468796;
1584543675;723563;145.190475;58.435375;NaN;NaN;
1584543675;823341;152.446243;75.494621;NaN;NaN;
1584543675;923385;204.743088;72.888008;627.125916;88.081482;
1584543676;23663;189.463699;89.547302;298.380951;51.666668;
1584543676;125344;158.551254;111.876259;296.500000;56.500000;
1584543676;223861;125.309525;161.000000;300.729736;63.094593;
1584543676;323986;299.330139;66.676254;NaN;NaN;
1584543676;423247;299.870972;78.829971;355.878784;51.121212;
1584543676;523941;292.273315;94.714409;356.526886;53.279572;
1584543676;625551;249.500000;128.500000;323.878784;61.878788;
1584543676;723613;102.500000;133.500000;257.546112;62.765957;
1584543676;823148;233.626984;60.599205;NaN;NaN;
1584543676;923324;210.152054;59.482456;NaN;NaN;
1584543677;23154;154.429077;77.762413;561.111084;73.793648;
1584543677;125382;31.313570;91.639526;124.093330;51.813332;
1584543677;223319;80.648483;63.084850;539.070862;103.325821;
1584543677;323322;35.493542;72.402237;580.920898;135.402573;
1584543677;423107;NaN;NaN;NaN;NaN;
1584543677;523953;NaN;NaN;NaN;NaN;
1584543677;625230;405.569092;105.626015;NaN;NaN;
1584543677;722988;489.687958;121.567375;NaN;NaN;
1584543677;823170;577.500000;153.500000;411.750000;83.000000;
1584543677;923033;NaN;NaN;NaN;NaN;
1584543678;23286;528.897644;92.178474;NaN;NaN;
1584543678;125477;554.935181;98.987511;NaN;NaN;
1584543678;223162;584.415161;109.892365;370.490204;76.176468;
1584543678;323151;626.148499;131.235352;378.529419;75.213234;
1584543678;425637;385.996826;85.334923;NaN;NaN;
1584543678;526856;389.854309;92.308311;NaN;NaN;
1584543678;625629;416.827057;107.395523;247.587296;80.158730;
1584543678;723728;524.944702;130.639191;NaN;NaN;
1584543678;822949;388.861115;101.458336;NaN;NaN;
1584543678;923060;495.260559;114.162239;NaN;NaN;
1584543679;23008;635.513428;138.617310;396.222229;92.555557;
1584543679;124723;481.574707;105.597702;NaN;NaN;
1584543679;222943;563.003052;112.734146;NaN;NaN;
1584543679;322889;412.583344;81.994446;NaN;NaN;
1584543679;422964;471.449799;88.943771;NaN;NaN;
1584543679;524334;544.806335;111.532501;NaN;NaN;
1584543679;624758;638.500000;141.500000;397.481110;83.934708;
1584543679;722710;460.732208;95.211609;NaN;NaN;
1584543679;823280;546.869202;114.116631;NaN;NaN;
1584543679;923073;NaN;NaN;NaN;NaN;
1584543680;22590;NaN;NaN;NaN;NaN;
1584543680;124776;NaN;NaN;NaN;NaN;
1584543680;223562;587.684875;118.448486;NaN;NaN;
1584543680;322490;142.500000;72.500000;NaN;NaN;
1584543680;422494;142.500000;78.500000;NaN;NaN;
1584543680;523273;132.500000;86.500000;NaN;NaN;
1584543680;624161;117.293213;97.358025;NaN;NaN;
1584543680;722611;77.949188;107.482262;NaN;NaN;
1584543680;822577;602.680237;112.842941;NaN;NaN;
1584543680;922458;NaN;NaN;NaN;NaN;
1584543681;22503;NaN;NaN;NaN;NaN;
1584543681;124290;166.500000;48.500000;NaN;NaN;
1584543681;222303;157.339737;51.500000;NaN;NaN;
1584543681;322266;150.500000;62.500000;NaN;NaN;
1584543681;422473;125.761902;70.476189;NaN;NaN;
1584543681;522871;94.500000;80.500000;496.375000;78.125000;
1584543681;624521;82.523811;59.238094;550.723328;94.845848;
1584543681;722418;38.202900;70.933746;632.807800;124.254784;
1584543681;822107;NaN;NaN;NaN;NaN;
1584543681;922097;411.829193;82.366394;NaN;NaN;
1584543682;22300;426.784302;99.121323;NaN;NaN;
1584543682;124180;444.984039;113.122223;NaN;NaN;
1584543682;222047;465.898621;126.143623;NaN;NaN;
1584543682;322493;485.926941;128.124817;NaN;NaN;
1584543682;422260;515.533325;183.199997;NaN;NaN;
1584543682;522645;513.500000;172.500000;278.750000;97.500000;
1584543682;624057;536.000000;186.500000;279.380951;98.190475;
1584543682;721972;531.743591;184.512817;281.222229;98.555557;
1584543682;821920;527.743591;180.512817;280.527771;91.750000;
1584543682;922130;526.250000;179.125000;281.399994;86.704765;
1584543683;21885;516.333313;180.333328;501.799988;146.933334;
1584543683;123819;515.761902;184.523804;281.594604;83.549553;
1584543683;222050;515.714294;184.071426;281.594604;83.549553;
1584543683;321852;527.555542;180.500000;283.500000;97.500000;
1584543683;421835;527.555542;180.500000;283.500000;97.500000;
1584543683;522625;520.555542;182.222229;283.500000;97.500000;
1584543683;627326;520.555542;182.222229;283.500000;97.500000;
1584543683;724556;517.833313;182.166672;283.500000;97.500000;
1584543683;821925;522.275879;182.172409;283.500000;97.500000;
1584543683;921757;521.229614;182.081482;283.500000;97.500000;
